feature1,feature2,feature3,feature4,label
0.8915183253541903,0.7223349751828855,0.4732569366802165,0.8004158154581562,1
0.9824236167086661,0.4305823456816298,0.2515995024739258,0.18870693350084444,0
0.6184082734316139,0.1320017818647421,0.21399519923650967,0.9665208611047048,1
0.6700656526994969,0.976515089759707,0.18991347941771053,0.6061294878663968,0
0.3337721687163625,0.7595033014366591,0.5117385936544525,0.07696704844673952,0
0.6202527467771076,0.7010984762465041,0.5837834156347593,0.735221341059571,1
0.2576352039177272,0.9576653923229961,0.8049385303644278,0.9403870138763184,0
0.28051153746221213,0.9124375622005273,0.036940032345926466,0.5622044494739693,1
0.13110480777483124,0.7638484432623995,0.6118064736280083,0.5175976630031095,0
0.027362951771191746,0.827543162541656,0.1535773048063379,0.1325208292822898,1
0.3810767267686872,0.11395652598390471,0.6406181271470799,0.0832609714143695,1
0.808653401967668,0.3885511777142745,0.7857540376893027,0.11700901812194131,1
0.4771707791058709,0.12314913437920272,0.6177204757174178,0.07182153968034333,1
0.7211411832233541,0.8825425644619806,0.9452669923704228,0.616200221493101,1
0.24738301405603247,0.4907417787196814,0.880816534332291,0.3089802856057584,1
0.7658471819628774,0.015430589941842987,0.35041244979246744,0.06471854652435383,0
0.4186358002854076,0.847299202611752,0.5346657309210737,0.6350589923622826,1
0.774487599093436,0.9711414301964573,0.06412841375440614,0.8564306148294624,0
0.17661467254284757,0.5104845622635626,0.9855802788760826,0.7644233066961986,0
0.14723686451206774,0.989649324887401,0.17103777104631623,0.8460805660358216,0
0.47653620140971664,0.3323872986023457,0.5709287767048412,0.4946030079033563,0
0.9968991899758546,0.30628506439789727,0.17558920211999918,0.29724527054995287,0
0.19205918318444637,0.33365931846371044,0.5234842095338287,0.8933867337019914,1
0.2679689320200801,0.11378791301469549,0.23664349295671272,0.9869332648824032,0
0.46080856577731033,0.30146982222951024,0.012562819326587427,0.5483694384753798,1
0.3990719491250646,0.914646178156429,0.8561071294716239,0.6208763500359875,1
0.16735198194208,0.647970228794228,0.6915993403921306,0.8182083985791532,1
0.7935289237193943,0.32818628154507246,0.23826637424297348,0.6369506125890741,0
0.1308394367133361,0.2870269407888565,0.3984335604412418,0.6204539477376719,1
0.792784675726553,0.3254891910188553,0.6428670765130003,0.9948670743289821,1
0.15466440013377736,0.2130957655962814,0.8207613583523073,0.7861911253212451,0
0.5489975549345109,0.5704117130350325,0.6907033807860794,0.31537006274459334,0
0.7804815772259096,0.5099214489141735,0.12542986920573718,0.8703502644330425,1
0.6821460284453343,0.6424933309327768,0.3844199258983564,0.7005144041923955,1
0.13078754118782154,0.2708110145585805,0.791473967891475,0.5716695514516373,0
0.8930383266108672,0.40947826158923284,0.4757478624772009,0.7416552398031165,0
0.18555069461471196,0.641666511353825,0.8623353700212992,0.04050846402784192,1
0.48114429216670307,0.7451456948402126,0.2728610473883323,0.4621434759859403,0
0.06617002627090918,0.03082136581521866,0.9527844648834588,0.9109807124293693,0
0.6804533343296092,0.8032254270071859,0.33314977730254147,0.7270391552624471,0
0.5360998202012462,0.06443452401783989,0.5559270881168488,0.18836863164199824,0
0.7588065442215493,0.6366444815327108,0.5339893849069023,0.3125380151535341,0
0.10869007750446347,0.5995722954541519,0.6069082530548428,0.17756687486068945,1
0.10723366294497894,0.4175859162879214,0.9008313634043038,0.8097958275972569,1
0.9886595115511158,0.654031390574265,0.7838142350692094,0.3503763054971776,1
0.5023045068702873,0.5566256726726019,0.826506682023595,0.8476163913942478,1
0.6257684495722847,0.7874119572816783,0.05645370592054988,0.21570391273387057,0
0.10042778910086092,0.4240074626571826,0.5162480840495471,0.6565654987017233,0
0.6461790661237345,0.6197347170122176,0.058975277614414345,0.15710427834237706,0
0.6925717101594866,0.5130554246848794,0.11397288351127077,0.4189692693583884,1
0.5833044369887301,0.0032543415315205992,0.9574814756558218,0.16157216569768562,0
0.9056345432860865,0.7705132413187539,0.6462592084862454,0.3235438507978099,0
0.698510611628492,0.7904790589935187,0.7063861179492481,0.975484027833818,1
0.8165867688019064,0.6014601938866855,0.3604490455804411,0.5625583341648919,0
0.5814161161285523,0.44376289477066466,0.3297559216889683,0.35707963456562775,0
0.5682449636732888,0.19582245518977737,0.2080899747973185,0.010519851770988908,1
0.44316794042718344,0.8631802986744268,0.6149914195313816,0.6653472686952994,1
0.23369237284060818,0.32179794622595415,0.029044492680668554,0.6301769117276482,0
0.8932511328629373,0.8059349367359996,0.5488085386778013,0.8437525711979398,1
0.6356923166411865,0.963059106906164,0.3047018986295391,0.7792531190696969,1
0.2171112697427101,0.9255840461547966,0.6025853243845578,0.0042864626515098925,1
0.07854150155244943,0.12302855062453022,0.9055713152256956,0.5550557566061372,0
0.556378965290578,0.25593907494814705,0.9061729330993343,0.7947965376624953,0
0.9580436087252568,0.5469281983896831,0.3203761190549146,0.6003253186833776,1
0.14932877481423812,0.004029510336542641,0.6909289678380356,0.02924521637923838,0
0.6088791390425569,0.13352069371798314,0.8237586226824561,0.3635525232384883,1
0.11741514814427811,0.3158939753262844,0.8457155600835414,0.5994027334912851,1
0.8307478688487165,0.9323321236912526,0.47917326808732463,0.5969772469914896,0
0.4342389724181054,0.6142289398672056,0.11934138369659952,0.1878406221949751,1
0.010069741044563707,0.9589891339934027,0.9829964974870002,0.09801572389902735,0
0.7947047499666652,0.7307915586437136,0.27244740407132473,0.06489226983129515,0
0.17496404989423908,0.17511219010128076,0.5304761679004663,0.3564566781829871,0
0.6893250517164188,0.09147171118921738,0.21298796950157883,0.9801275999436831,1
0.14573089217146862,0.5918801987979783,0.15587399155322335,0.4907064772172318,1
0.44177730474590116,0.4699430201615332,0.8140661406808689,0.5772343467882777,1
0.045120136180806125,0.7849212248068004,0.01663906936941839,0.19929211676729164,0
0.34977903865490545,0.6069249174909673,0.19350912464986803,0.9709404065520787,1
0.2945945721780634,0.0511751302878336,0.6503285361157074,0.540192241167261,0
0.7303076547805263,0.259671480617354,0.4176059531005264,0.3430504188025494,0
0.6656948335841117,0.07400827434277613,0.06788134723318207,0.40351507048044377,0
0.5015503809482484,0.8490648552383587,0.9367139440772221,0.7646301657481637,0
0.3053035135818478,0.18498457974076032,0.4987583524367203,0.48055992899043976,1
0.4419684292903838,0.16317569311226288,0.3517529884782721,0.5196163891063345,0
0.07688632961202735,0.9193867333951444,0.3535772443314351,0.24250743235573224,1
0.7315596795261516,0.4005449581325383,0.8439926887836128,0.040410149511774573,0
0.39980429121965444,0.8338721394618979,0.6442203633077851,0.6668570652272485,0
0.8843211225946439,0.09150857782214217,0.22228424967409233,0.7529569278973056,1
0.2748044783564163,0.5786799763287827,0.2635988350784423,0.1565930104654386,0
0.9498232261164281,0.9345094283910916,0.8313902852326872,0.7442694350970048,1
0.036933186493473324,0.1869958773280923,0.21521243347767116,0.6624649337151833,1
0.06511184339562515,0.4183076771492541,0.04073809202314671,0.8684839923588369,0
0.6006046286574955,0.4779486692549133,0.1320297370584932,0.1997599245476862,0
0.8473887879303005,0.8284495618120701,0.7953790478406186,0.4669840063591223,0
0.2625664405764957,0.1789920050800009,0.5630357578340457,0.7113336132370556,0
0.676335292137244,0.2809401699720725,0.04256877943213755,0.5637280739784127,1
0.9583903000855185,0.4098747518998659,0.1631299031442942,0.7318175830285011,1
0.822836927128584,0.7698101218433052,0.44902325422935374,0.5084613773087951,0
0.7583274315050096,0.8179838370773066,0.5040824790142984,0.3674902696051414,1
0.0346410186037871,0.36078530842929346,0.5190431348281042,0.10066043017753079,0
0.8397670893897335,0.2814208109478472,0.8312986806588529,0.01984991229025823,0
0.6117747187064158,0.6101784783473572,0.211649087145088,0.13640033524826967,1
0.7652642762986547,0.5705274289855679,0.11511784498084565,0.9166222048229432,1
0.20536223690426547,0.4812924400158465,0.7260605005470141,0.22271546405159925,1
0.4018359250544057,0.9485790942558333,0.030963852039179285,0.061962365154602184,0
0.5826669592003026,0.0005174054731166278,0.4046013412682089,0.5830789558799864,1
0.4065020162625793,0.2908865534381354,0.6881280313550265,0.6846226760126382,1
0.8126652618563762,0.7908019625961794,0.31673397953408466,0.46372823268241414,0
0.9912408715539085,0.17959067831798836,0.5350189732008677,0.6687666050301264,1
0.47051283790310106,0.4239615586898111,0.45620613399693977,0.8187688917805249,0
0.7967898474263263,0.6392472593270108,0.19740248498069912,0.05019437764471302,0
0.22542550514936843,0.17699451730141924,0.6013552918923896,0.8899071441011711,1
0.30631715150117056,0.3600289600620139,0.3115848709731076,0.28333363798170064,0
0.6312703028314761,0.35285409578317184,0.5779576166379292,0.5330411410064085,1
0.29887684803609316,0.7953637122258211,0.2477308467062217,0.6738962662716567,1
0.6901659339644977,0.8190544230249486,0.5981263467689439,0.17817912572878436,0
0.332743628322553,0.32240149938402685,0.18304942622738507,0.8588166959395266,0
0.8662381035021712,0.522432734093373,0.16452491237710287,0.7534672564963438,1
0.8139317087631237,0.6932180984007071,0.700725171160541,0.27320625164715484,1
0.6828567714132723,0.7830949583495356,0.189872736246535,0.9448954230715337,0
0.07120958549985912,0.36292626830687735,0.8528002137665236,0.65290258089135,1
0.35452976790245005,0.22839751673145958,0.1394850622375109,0.24795471398526525,0
0.5863078746307293,0.48636057601920735,0.06790399405912606,0.5436469826509517,1
0.7221529580157889,0.3508799393871367,0.3381776026773885,0.3756585932770583,1
0.76941208813809,0.9420718859134044,0.7539303709012684,0.40998076404544703,0
0.3022529857035424,0.09939407251536025,0.09452179255982862,0.9243391540080649,0
0.8472306427548892,0.25505568243908794,0.03840280389384787,0.48265585003637224,1
0.02515391269615863,0.8088247539598336,0.1598665259776667,0.6157307045996052,0
0.6450746259572697,0.4512760409414309,0.6015436970104185,0.9293611073051015,1
0.3424578335031442,0.8968512349733861,0.047792230033470884,0.13927791738586592,0
0.9523173916125671,0.29571812198595515,0.546655473213055,0.073921747368482,1
0.18317417914396816,0.8985011207430251,0.06394504192238348,0.9540892265196314,1
0.21887832785097028,0.16613609780840366,0.41843110412215034,0.3504890686949431,1
0.12284142783818341,0.08346153803313527,0.1528351659142586,0.5213877264962906,1
0.8060825929285673,0.22444461477882072,0.25596730431369796,0.8406339030758536,1
0.14491726752941614,0.2190456562484775,0.15293676833732395,0.9644923957841993,1
0.2644292171685836,0.5335640406752644,0.6483049524070497,0.7185739105587393,0
0.5866043525196991,0.8150046330051557,0.7468320013929998,0.5633804161367153,1
0.9049151076093771,0.9848539893309639,0.6569571767579367,0.1265947061899646,1
0.7563294615739887,0.03858796409167842,0.6509369329341067,0.5453552456124362,0
0.479017445125415,0.989769418948368,0.13960422971107134,0.5628657995644127,1
0.2697226474459876,0.4853192518751661,0.9839554346157238,0.6519971793575251,1
0.7035336320570441,0.44167374231298495,0.014366595614459965,0.6032019701499937,0
0.8795587930343011,0.7861306168280912,0.6138404266413285,0.0948352001276388,0
0.9604107077217613,0.3808505436892281,0.009648389603137852,0.9945203300532339,0
0.4443247437971509,0.16742475347052455,0.7409472840321037,0.2243317142784249,0
0.164396915812541,0.4192813825790025,0.6196230626077535,0.7353999466911018,1
0.10932332904146558,0.6996751051286331,0.6539542130900374,0.13540813650633565,1
0.25840319811940904,0.17619423900527242,0.7011844452531948,0.07223246328861077,0
0.5003769089039951,0.4936982192409638,0.09104413992439453,0.8659188426836554,1
0.3723800923780515,0.4728703848958766,0.8259550692017669,0.03912459628718068,0
0.7280788011032702,0.3117485984243723,0.8304274514896153,0.4976219781052499,1
0.6986279051897065,0.8763841774158543,0.9509184931157386,0.2643111247855443,1
0.4947433329965608,0.7567549287600182,0.732421053196622,0.021984755615186757,1
0.3372458647922587,0.3225388292216387,0.4168954054695432,0.11618916577471461,1
0.5384324023341104,0.16082739058042483,0.3836031979039616,0.5208053023341473,1
0.026992429641475413,0.6888844816950479,0.19416313089461656,0.43721422863641757,1
0.4318084560149219,0.8663137568098824,0.71921049733859,0.9804486386931397,1
0.4749489831670515,0.8414817169609209,0.7967977200553998,0.09643105154168419,0
0.34586657659437714,0.8418528628126355,0.2932423023534314,0.09420278884044486,0
0.12656469205296905,0.9192978830817673,0.1761900396007331,0.1031826370442872,0
0.8331383423612381,0.8513848705110986,0.7340654672435304,0.2846969488037995,0
0.08639994276613128,0.6079421925862929,0.1783509216696706,0.10411167010354905,1
0.24557561680420814,0.7357707096163667,0.1804138440782237,0.14157006055355936,1
0.5954222064953505,0.7270107989884754,0.2583306126973268,0.5866787587955963,0
0.00891481961451257,0.6306125448780053,0.6612558235039112,0.3616036104467971,1
0.6687613178675944,0.40931053791227523,0.5494621662172886,0.5471996756255931,1
0.36366597544587664,0.7478708254866236,0.2530296653727756,0.6793124802537343,0
0.2470014377093117,0.35110514725154907,0.32961096105589616,0.5303941047771338,1
0.025187314076442813,0.3360940398333905,0.9366980191273447,0.16203131506097646,0
0.018691181684745595,0.39018496667632674,0.6023843628347705,0.19166494495494935,0
0.5495156363111773,0.6470272814710388,0.9875718540979411,0.9597345242217807,0
0.7870912332946649,0.6142311876830714,0.26461973074857525,0.9974711884474615,0
0.2308767383217626,0.35748466927083855,0.9039152293907871,0.5091424096321593,1
0.4252955427963645,0.9513238748529665,0.6992925064211425,0.9631563939722011,0
0.3258176038596119,0.7751381157007561,0.8218013068505697,0.4480335042282796,0
0.9660350299867001,0.6517869976154698,0.7426042114777991,0.8509016206401365,1
0.2276475231031616,0.7052291622539759,0.07090275001866564,0.6298244801103169,1
0.8345135496471552,0.40997917733545486,0.3210376464322868,0.8012371015969671,1
0.9877893865479414,0.6115051842519271,0.8640712950727698,0.42562780991997395,0
0.4145634866926786,0.028565916773453326,0.7734333920321118,0.12576453853507363,0
0.47355101343251593,0.097798480871223,0.9366493973518272,0.8610603456617115,1
0.7940079156277641,0.03064692481136133,0.011092033835551574,0.30579023835375607,0
0.8436235781332785,0.05542277614463764,0.3143404336366683,0.9653700413279372,1
0.36970521357383723,0.4137103385594333,0.46846731210504144,0.3177735660790363,1
0.6409502487526114,0.45059247127742585,0.6255171342925171,0.8850493818867822,0
0.8098546440564066,0.0304621406691562,0.5806775082414787,0.5006696067352129,0
0.3593532945096851,0.458120336738128,0.982483151470747,0.47574092257343736,0
0.27771056114354686,0.3031891007174786,0.5835785397932081,0.5420941159468388,0
0.7136080045922765,0.2978777521759882,0.10606098721238688,0.5648936770933983,0
0.9093918020636043,0.4729281947124804,0.6797598378740619,0.5616477230486824,1
0.9786621536967167,0.43876911430681853,0.6785011610315024,0.41496609808014284,1
0.8524445859692986,0.5079199583739059,0.7883671635100136,0.9709854621498748,1
0.8412837326348369,0.08805968287093591,0.7519041564011402,0.31286676302754657,0
0.806082690218534,0.2114585775890151,0.21687817433098333,0.4004563113894474,0
0.28641773927889436,0.42988092891815943,0.6008680441449852,0.8781290271083873,0
0.338065322626232,0.9035215435015882,0.8640564844175488,0.02712119037030536,1
0.9103639918745796,0.19721312225498355,0.768828537950578,0.15851948847216724,0
0.9288190753100527,0.8730432926149024,0.1938122072122841,0.053519788471329655,0
0.15499167648480905,0.8619607166583635,0.6143799248896704,0.05310267803921431,0
0.3621540065551754,0.7696201869251051,0.4002045090922052,0.5276339858874227,1
0.6610289948509674,0.9942477074995202,0.8119967852440896,0.8614338505819193,0
0.23184127776356045,0.4542079953934953,0.34845219428148955,0.3871427208082867,0
0.8208686547207533,0.3048431956799075,0.8571736571596645,0.4758162936604574,1
0.447179215328125,0.5869756507303041,0.2995618695921862,0.7606437842075146,0
0.36660796618898817,0.9848795195091133,0.6975423458566941,0.5734099760172006,0
